========================================================
Phase: 1
========================================================
--------------------------------------------------------
Constraint: dynamics
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
-1.00000000E-05 -2.77631825E-05 1.00000000E-05
-1.00000000E-05 -2.12717982E-04 1.00000000E-05
-1.00000000E-05 -2.95605749E-05 1.00000000E-05
-1.00000000E-05 -2.24653483E-04 1.00000000E-05
-1.00000000E-05 7.92607879E-05 1.00000000E-05
-1.00000000E-05 4.57465112E-04 1.00000000E-05
*************
Node: 12 
*************
          cl           yc           cu
-1.00000000E-05 -1.13170771E-06 1.00000000E-05
-1.00000000E-05 -2.28191274E-05 1.00000000E-05
-1.00000000E-05 -3.38003858E-05 1.00000000E-05
-1.00000000E-05 5.18954937E-05 1.00000000E-05
-1.00000000E-05 -4.11487714E-05 1.00000000E-05
-1.00000000E-05 -9.13566275E-05 1.00000000E-05
-1.00000000E-05 -5.47004521E-18 1.00000000E-05
-1.00000000E-05 -1.08543784E-18 1.00000000E-05
-1.00000000E-05 2.26773764E-18 1.00000000E-05
-1.00000000E-05 -3.46321727E-04 1.00000000E-05
-1.00000000E-05 -2.90817038E-04 1.00000000E-05
-1.00000000E-05 2.85582680E-04 1.00000000E-05
-1.00000000E-05 -2.03252529E-03 1.00000000E-05
-1.00000000E-05 -1.80679425E-04 1.00000000E-05
-1.00000000E-05 4.47429257E-03 1.00000000E-05
-1.00000000E-05 -2.81205406E-05 1.00000000E-05
-1.00000000E-05 -3.25795423E-04 1.00000000E-05
-1.00000000E-05 -2.31770565E-05 1.00000000E-05
-1.00000000E-05 -3.29209797E-04 1.00000000E-05
-1.00000000E-05 8.65132721E-05 1.00000000E-05
-1.00000000E-05 6.96206227E-04 1.00000000E-05
*************
Node: 14 
*************
          cl           yc           cu
-1.00000000E-05 -1.00751069E-05 1.00000000E-05
-1.00000000E-05 -1.84173155E-05 1.00000000E-05
-1.00000000E-05 -4.26942972E-05 1.00000000E-05
-1.00000000E-05 3.40020347E-05 1.00000000E-05
-1.00000000E-05 -5.18445682E-05 1.00000000E-05
-1.00000000E-05 -9.00305093E-05 1.00000000E-05
-1.00000000E-05 -1.19316296E-17 1.00000000E-05
-1.00000000E-05 1.04714321E-17 1.00000000E-05
-1.00000000E-05 1.01733189E-17 1.00000000E-05
-1.00000000E-05 -6.31336696E-04 1.00000000E-05
-1.00000000E-05 1.52696025E-03 1.00000000E-05
-1.00000000E-05 6.38074402E-04 1.00000000E-05
-1.00000000E-05 -2.38035826E-03 1.00000000E-05
-1.00000000E-05 -3.02203756E-04 1.00000000E-05
-1.00000000E-05 3.93790718E-03 1.00000000E-05
-1.00000000E-05 -2.26288159E-05 1.00000000E-05
-1.00000000E-05 -3.82112756E-04 1.00000000E-05
-1.00000000E-05 -1.11747650E-05 1.00000000E-05
-1.00000000E-05 -3.80863154E-04 1.00000000E-05
-1.00000000E-05 8.83202134E-05 1.00000000E-05
-1.00000000E-05 8.14859255E-04 1.00000000E-05
*************
Node: 16 
*************
          cl           yc           cu
-1.00000000E-05 -1.73177153E-05 1.00000000E-05
-1.00000000E-05 -1.17482649E-05 1.00000000E-05
-1.00000000E-05 -2.84586212E-05 1.00000000E-05
-1.00000000E-05 1.00159388E-05 1.00000000E-05
-1.00000000E-05 -5.80042375E-05 1.00000000E-05
-1.00000000E-05 -9.41615469E-05 1.00000000E-05
-1.00000000E-05 1.63456317E-17 1.00000000E-05
-1.00000000E-05 -1.78004134E-18 1.00000000E-05
-1.00000000E-05 1.13651209E-17 1.00000000E-05
-1.00000000E-05 -8.30044308E-04 1.00000000E-05
-1.00000000E-05 2.77783383E-03 1.00000000E-05
-1.00000000E-05 9.62788883E-04 1.00000000E-05
-1.00000000E-05 -2.56386371E-03 1.00000000E-05
-1.00000000E-05 -2.45591629E-05 1.00000000E-05
-1.00000000E-05 2.78430657E-03 1.00000000E-05
-1.00000000E-05 -1.42567572E-05 1.00000000E-05
-1.00000000E-05 -4.08330499E-04 1.00000000E-05
-1.00000000E-05 4.02469978E-06 1.00000000E-05
-1.00000000E-05 -4.03702968E-04 1.00000000E-05
-1.00000000E-05 9.60265866E-05 1.00000000E-05
-1.00000000E-05 8.70044368E-04 1.00000000E-05
*************
Node: 18 
*************
          cl           yc           cu
-1.00000000E-05 -1.43861208E-05 1.00000000E-05
-1.00000000E-05 1.87423227E-07 1.00000000E-05
-1.00000000E-05 1.27444446E-05 1.00000000E-05
-1.00000000E-05 -2.14287409E-05 1.00000000E-05
-1.00000000E-05 -4.03452897E-05 1.00000000E-05
-1.00000000E-05 -7.76745188E-05 1.00000000E-05
-1.00000000E-05 -3.06608382E-17 1.00000000E-05
-1.00000000E-05 2.75211556E-19 1.00000000E-05
-1.00000000E-05 1.31218308E-17 1.00000000E-05
-1.00000000E-05 -8.23747830E-04 1.00000000E-05
-1.00000000E-05 2.57735217E-03 1.00000000E-05
-1.00000000E-05 8.72900303E-04 1.00000000E-05
-1.00000000E-05 -1.74075611E-03 1.00000000E-05
-1.00000000E-05 6.49550222E-04 1.00000000E-05
-1.00000000E-05 1.48016439E-04 1.00000000E-05
-1.00000000E-05 2.80435475E-07 1.00000000E-05
-1.00000000E-05 -2.89843472E-04 1.00000000E-05
-1.00000000E-05 2.05364762E-05 1.00000000E-05
-1.00000000E-05 -2.87149845E-04 1.00000000E-05
-1.00000000E-05 8.30561052E-05 1.00000000E-05
-1.00000000E-05 6.17292529E-04 1.00000000E-05
*************
Node: 20 
*************
          cl           yc           cu
-1.00000000E-05 -3.75705441E-06 1.00000000E-05
-1.00000000E-05 1.30240678E-05 1.00000000E-05
-1.00000000E-05 6.14528287E-05 1.00000000E-05
-1.00000000E-05 -5.32435579E-05 1.00000000E-05
-1.00000000E-05 -4.87781252E-06 1.00000000E-05
-1.00000000E-05 -6.35322265E-05 1.00000000E-05
-1.00000000E-05 1.88975777E-17 1.00000000E-05
-1.00000000E-05 -3.34601021E-17 1.00000000E-05
-1.00000000E-05 7.92035502E-18 1.00000000E-05
-1.00000000E-05 -7.41530262E-04 1.00000000E-05
-1.00000000E-05 1.59749159E-03 1.00000000E-05
-1.00000000E-05 4.16486694E-04 1.00000000E-05
-1.00000000E-05 -3.56851467E-04 1.00000000E-05
-1.00000000E-05 1.17026321E-03 1.00000000E-05
-1.00000000E-05 -3.24492506E-03 1.00000000E-05
-1.00000000E-05 1.54352679E-05 1.00000000E-05
-1.00000000E-05 -1.32652718E-04 1.00000000E-05
-1.00000000E-05 3.67753146E-05 1.00000000E-05
-1.00000000E-05 -1.44966193E-04 1.00000000E-05
-1.00000000E-05 7.25181620E-05 1.00000000E-05
-1.00000000E-05 2.82395260E-04 1.00000000E-05
--------------------------------------------------------
Constraint: midVel
--------------------------------------------------------
*************
Node: 2 
*************
          cl           yc           cu
-1.00000000E-05 5.65897904E-05 1.00000000E-05
-1.00000000E-05 -1.28579634E-04 1.00000000E-05
-1.00000000E-05 4.84004195E-04 1.00000000E-05
-1.00000000E-05 4.23777362E-04 1.00000000E-05
-1.00000000E-05 -2.87474354E-03 1.00000000E-05
-1.00000000E-05 -1.10535477E-03 1.00000000E-05
-1.00000000E-05 -8.22687885E-17 1.00000000E-05
-1.00000000E-05 -1.06542534E-15 1.00000000E-05
-1.00000000E-05 -4.39945578E-16 1.00000000E-05
-1.00000000E-05 2.43660148E-03 1.00000000E-05
-1.00000000E-05 -1.95055981E-01 1.00000000E-05
-1.00000000E-05 -3.31730381E-03 1.00000000E-05
-1.00000000E-05 -1.86920940E-02 1.00000000E-05
-1.00000000E-05 6.64171792E-04 1.00000000E-05
-1.00000000E-05 1.56088975E-02 1.00000000E-05
-1.00000000E-05 -1.55193563E-04 1.00000000E-05
-1.00000000E-05 1.94864801E-03 1.00000000E-05
-1.00000000E-05 -2.48928932E-04 1.00000000E-05
-1.00000000E-05 5.45634080E-03 1.00000000E-05
-1.00000000E-05 1.02208110E-03 1.00000000E-05
-1.00000000E-05 -4.52964559E-03 1.00000000E-05
*************
Node: 4 
*************
          cl           yc           cu
-1.00000000E-05 1.25329968E-04 1.00000000E-05
-1.00000000E-05 -1.78528729E-04 1.00000000E-05
-1.00000000E-05 -1.16171798E-04 1.00000000E-05
-1.00000000E-05 4.40630401E-04 1.00000000E-05
-1.00000000E-05 -2.01788971E-03 1.00000000E-05
-1.00000000E-05 -8.05957407E-04 1.00000000E-05
-1.00000000E-05 -2.40196476E-15 1.00000000E-05
-1.00000000E-05 -1.75438909E-15 1.00000000E-05
-1.00000000E-05 7.29814861E-16 1.00000000E-05
-1.00000000E-05 1.34833256E-03 1.00000000E-05
-1.00000000E-05 -9.96024534E-02 1.00000000E-05
-1.00000000E-05 -1.95471226E-03 1.00000000E-05
-1.00000000E-05 -1.84287125E-02 1.00000000E-05
-1.00000000E-05 -3.03610694E-04 1.00000000E-05
-1.00000000E-05 2.73423003E-02 1.00000000E-05
-1.00000000E-05 -2.11617667E-04 1.00000000E-05
-1.00000000E-05 -5.36692114E-04 1.00000000E-05
-1.00000000E-05 -2.16737196E-04 1.00000000E-05
-1.00000000E-05 1.63651046E-03 1.00000000E-05
-1.00000000E-05 7.44800997E-04 1.00000000E-05
-1.00000000E-05 9.18361095E-04 1.00000000E-05
*************
Node: 6 
*************
          cl           yc           cu
-1.00000000E-05 1.10837923E-04 1.00000000E-05
-1.00000000E-05 -1.87304338E-04 1.00000000E-05
-1.00000000E-05 -5.54332036E-04 1.00000000E-05
-1.00000000E-05 3.88447696E-04 1.00000000E-05
-1.00000000E-05 -1.45723178E-03 1.00000000E-05
-1.00000000E-05 -5.94774611E-04 1.00000000E-05
-1.00000000E-05 1.96922743E-15 1.00000000E-05
-1.00000000E-05 2.63100577E-15 1.00000000E-05
-1.00000000E-05 -1.15982894E-16 1.00000000E-05
-1.00000000E-05 -7.99222493E-04 1.00000000E-05
-1.00000000E-05 -3.39627225E-02 1.00000000E-05
-1.00000000E-05 5.04666250E-04 1.00000000E-05
-1.00000000E-05 -1.96403928E-02 1.00000000E-05
-1.00000000E-05 1.05073166E-03 1.00000000E-05
-1.00000000E-05 3.32482659E-02 1.00000000E-05
-1.00000000E-05 -2.23646696E-04 1.00000000E-05
-1.00000000E-05 -2.25305840E-03 1.00000000E-05
-1.00000000E-05 -1.59734589E-04 1.00000000E-05
-1.00000000E-05 -9.40234006E-04 1.00000000E-05
-1.00000000E-05 5.62666795E-04 1.00000000E-05
-1.00000000E-05 4.65063125E-03 1.00000000E-05
*************
Node: 8 
*************
          cl           yc           cu
-1.00000000E-05 1.80560304E-05 1.00000000E-05
-1.00000000E-05 -1.20892268E-04 1.00000000E-05
-1.00000000E-05 -6.96987470E-04 1.00000000E-05
-1.00000000E-05 1.96178693E-04 1.00000000E-05
-1.00000000E-05 -8.29496662E-04 1.00000000E-05
-1.00000000E-05 -3.30471934E-04 1.00000000E-05
-1.00000000E-05 1.06245120E-15 1.00000000E-05
-1.00000000E-05 -1.23289856E-15 1.00000000E-05
-1.00000000E-05 -2.70902280E-16 1.00000000E-05
-1.00000000E-05 -3.33553266E-03 1.00000000E-05
-1.00000000E-05 1.21140405E-02 1.00000000E-05
-1.00000000E-05 3.15907337E-03 1.00000000E-05
-1.00000000E-05 -1.65649015E-02 1.00000000E-05
-1.00000000E-05 5.57858679E-04 1.00000000E-05
-1.00000000E-05 2.57076526E-02 1.00000000E-05
-1.00000000E-05 -1.48122272E-04 1.00000000E-05
-1.00000000E-05 -2.64332418E-03 1.00000000E-05
-1.00000000E-05 -4.92006635E-05 1.00000000E-05
-1.00000000E-05 -2.07634260E-03 1.00000000E-05
-1.00000000E-05 3.32569732E-04 1.00000000E-05
-1.00000000E-05 5.54923168E-03 1.00000000E-05
*************
Node: 10 
*************
          cl           yc           cu
-1.00000000E-05 -8.97714547E-05 1.00000000E-05
-1.00000000E-05 -5.03371182E-05 1.00000000E-05
-1.00000000E-05 -6.97571881E-04 1.00000000E-05
-1.00000000E-05 -2.17425966E-06 1.00000000E-05
-1.00000000E-05 -5.25957283E-04 1.00000000E-05
-1.00000000E-05 -1.83850752E-04 1.00000000E-05
-1.00000000E-05 1.30359736E-15 1.00000000E-05
-1.00000000E-05 -4.57986649E-16 1.00000000E-05
-1.00000000E-05 -1.71921402E-15 1.00000000E-05
-1.00000000E-05 -5.92037864E-03 1.00000000E-05
-1.00000000E-05 3.48377888E-02 1.00000000E-05
-1.00000000E-05 5.76878247E-03 1.00000000E-05
-1.00000000E-05 -1.48358368E-02 1.00000000E-05
-1.00000000E-05 -2.85561264E-03 1.00000000E-05
-1.00000000E-05 1.59914738E-02 1.00000000E-05
-1.00000000E-05 -6.46660511E-05 1.00000000E-05
-1.00000000E-05 -2.59283675E-03 1.00000000E-05
-1.00000000E-05 6.19136676E-05 1.00000000E-05
-1.00000000E-05 -2.35367470E-03 1.00000000E-05
-1.00000000E-05 2.13607521E-04 1.00000000E-05
-1.00000000E-05 5.47254097E-03 1.00000000E-05
*************
Node: 12 
*************
          cl           yc           cu
-1.00000000E-05 -1.60087404E-04 1.00000000E-05
-1.00000000E-05 3.02329289E-05 1.00000000E-05
-1.00000000E-05 -4.05334424E-04 1.00000000E-05
-1.00000000E-05 -2.06982034E-04 1.00000000E-05
-1.00000000E-05 -3.05336231E-04 1.00000000E-05
-1.00000000E-05 -6.34155954E-05 1.00000000E-05
-1.00000000E-05 1.96227856E-15 1.00000000E-05
-1.00000000E-05 -2.47148637E-15 1.00000000E-05
-1.00000000E-05 3.62075539E-16 1.00000000E-05
-1.00000000E-05 -6.40162378E-03 1.00000000E-05
-1.00000000E-05 3.72935973E-02 1.00000000E-05
-1.00000000E-05 6.77560443E-03 1.00000000E-05
-1.00000000E-05 -1.03795176E-02 1.00000000E-05
-1.00000000E-05 -4.31068915E-03 1.00000000E-05
-1.00000000E-05 9.81644445E-04 1.00000000E-05
-1.00000000E-05 3.65424787E-05 1.00000000E-05
-1.00000000E-05 -1.76439260E-03 1.00000000E-05
-1.00000000E-05 1.63786114E-04 1.00000000E-05
-1.00000000E-05 -1.65861130E-03 1.00000000E-05
-1.00000000E-05 1.11909177E-04 1.00000000E-05
-1.00000000E-05 3.72827331E-03 1.00000000E-05
*************
Node: 14 
*************
          cl           yc           cu
-1.00000000E-05 -1.50757352E-04 1.00000000E-05
-1.00000000E-05 1.09303094E-04 1.00000000E-05
-1.00000000E-05 6.84862555E-05 1.00000000E-05
-1.00000000E-05 -3.94806152E-04 1.00000000E-05
-1.00000000E-05 -1.23112513E-04 1.00000000E-05
-1.00000000E-05 2.70678902E-05 1.00000000E-05
-1.00000000E-05 -5.65682557E-17 1.00000000E-05
-1.00000000E-05 1.61955875E-15 1.00000000E-05
-1.00000000E-05 8.85423511E-16 1.00000000E-05
-1.00000000E-05 -3.88524248E-03 1.00000000E-05
-1.00000000E-05 2.70890764E-02 1.00000000E-05
-1.00000000E-05 5.96758298E-03 1.00000000E-05
-1.00000000E-05 -3.70524845E-03 1.00000000E-05
-1.00000000E-05 9.33227707E-04 1.00000000E-05
-1.00000000E-05 -1.69576522E-02 1.00000000E-05
-1.00000000E-05 1.37464686E-04 1.00000000E-05
-1.00000000E-05 -5.31755324E-04 1.00000000E-05
-1.00000000E-05 2.50028795E-04 1.00000000E-05
-1.00000000E-05 -4.61324110E-04 1.00000000E-05
-1.00000000E-05 3.36512044E-05 1.00000000E-05
-1.00000000E-05 1.11578332E-03 1.00000000E-05
*************
Node: 16 
*************
          cl           yc           cu
-1.00000000E-05 -5.62119249E-05 1.00000000E-05
-1.00000000E-05 1.92588353E-04 1.00000000E-05
-1.00000000E-05 5.93167911E-04 1.00000000E-05
-1.00000000E-05 -5.77182607E-04 1.00000000E-05
-1.00000000E-05 9.62414801E-05 1.00000000E-05
-1.00000000E-05 1.23613099E-04 1.00000000E-05
-1.00000000E-05 -5.92199471E-16 1.00000000E-05
-1.00000000E-05 -8.73528505E-16 1.00000000E-05
-1.00000000E-05 -1.34662807E-16 1.00000000E-05
-1.00000000E-05 -1.47127030E-03 1.00000000E-05
-1.00000000E-05 1.11847759E-02 1.00000000E-05
-1.00000000E-05 2.95758065E-03 1.00000000E-05
-1.00000000E-05 5.91628882E-03 1.00000000E-05
-1.00000000E-05 1.04813024E-02 1.00000000E-05
-1.00000000E-05 -3.85869663E-02 1.00000000E-05
-1.00000000E-05 2.38453476E-04 1.00000000E-05
-1.00000000E-05 9.32540266E-04 1.00000000E-05
-1.00000000E-05 3.30461887E-04 1.00000000E-05
-1.00000000E-05 9.66788573E-04 1.00000000E-05
-1.00000000E-05 -5.04607289E-05 1.00000000E-05
-1.00000000E-05 -1.99646153E-03 1.00000000E-05
*************
Node: 18 
*************
          cl           yc           cu
-1.00000000E-05 1.13086596E-04 1.00000000E-05
-1.00000000E-05 2.25195879E-04 1.00000000E-05
-1.00000000E-05 8.56013849E-04 1.00000000E-05
-1.00000000E-05 -5.90245409E-04 1.00000000E-05
-1.00000000E-05 4.17374269E-04 1.00000000E-05
-1.00000000E-05 2.12059412E-04 1.00000000E-05
-1.00000000E-05 3.11074276E-15 1.00000000E-05
-1.00000000E-05 -2.06277501E-16 1.00000000E-05
-1.00000000E-05 6.70032061E-16 1.00000000E-05
-1.00000000E-05 -1.01145846E-03 1.00000000E-05
-1.00000000E-05 -9.31735567E-03 1.00000000E-05
-1.00000000E-05 -3.74763927E-03 1.00000000E-05
-1.00000000E-05 1.79066528E-02 1.00000000E-05
-1.00000000E-05 1.36782771E-02 1.00000000E-05
-1.00000000E-05 -5.37257991E-02 1.00000000E-05
-1.00000000E-05 2.69991110E-04 1.00000000E-05
-1.00000000E-05 2.27782296E-03 1.00000000E-05
-1.00000000E-05 3.12527438E-04 1.00000000E-05
-1.00000000E-05 2.15934618E-03 1.00000000E-05
-1.00000000E-05 -1.44126643E-04 1.00000000E-05
-1.00000000E-05 -4.85560697E-03 1.00000000E-05
*************
Node: 20 
*************
          cl           yc           cu
-1.00000000E-05 2.76727754E-04 1.00000000E-05
-1.00000000E-05 2.38606482E-04 1.00000000E-05
-1.00000000E-05 8.80271376E-04 1.00000000E-05
-1.00000000E-05 -5.51193989E-04 1.00000000E-05
-1.00000000E-05 9.44762631E-04 1.00000000E-05
-1.00000000E-05 3.40726106E-04 1.00000000E-05
-1.00000000E-05 -1.81091902E-15 1.00000000E-05
-1.00000000E-05 9.41459267E-16 1.00000000E-05
-1.00000000E-05 3.01938013E-15 1.00000000E-05
-1.00000000E-05 7.86526050E-03 1.00000000E-05
-1.00000000E-05 -2.69837396E-02 1.00000000E-05
-1.00000000E-05 -1.41466229E-02 1.00000000E-05
-1.00000000E-05 3.44087898E-02 1.00000000E-05
-1.00000000E-05 6.08453681E-04 1.00000000E-05
-1.00000000E-05 -7.07808496E-02 1.00000000E-05
-1.00000000E-05 2.78005807E-04 1.00000000E-05
-1.00000000E-05 3.56729330E-03 1.00000000E-05
-1.00000000E-05 2.65857505E-04 1.00000000E-05
-1.00000000E-05 3.08452074E-03 1.00000000E-05
-1.00000000E-05 -2.80090690E-04 1.00000000E-05
-1.00000000E-05 -7.59743202E-03 1.00000000E-05
--------------------------------------------------------
Constraint: guard
--------------------------------------------------------
*************
Node: 21 
*************
          cl           yc           cu
0.00000000E+00 -4.44089210E-16 0.00000000E+00
--------------------------------------------------------
Constraint: qResetMap
--------------------------------------------------------
*************
Node: 21 
*************
          cl           yc           cu
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
-0.00000000E+00 0.00000000E+00 0.00000000E+00
--------------------------------------------------------
Constraint: dqResetMap
--------------------------------------------------------
*************
Node: 21 
*************
          cl           yc           cu
0.00000000E+00 -2.22813002E+00 0.00000000E+00
0.00000000E+00 3.72528334E+00 0.00000000E+00
0.00000000E+00 -3.78083628E-01 0.00000000E+00
0.00000000E+00 2.92265823E+00 0.00000000E+00
0.00000000E+00 2.10600468E+00 0.00000000E+00
0.00000000E+00 1.98771493E+00 0.00000000E+00
0.00000000E+00 -7.97315573E-02 0.00000000E+00
0.00000000E+00 -1.06132381E-02 0.00000000E+00
0.00000000E+00 -2.46365452E-02 0.00000000E+00
0.00000000E+00 9.04360992E-02 0.00000000E+00
0.00000000E+00 1.75275321E-01 0.00000000E+00
0.00000000E+00 2.74881125E+00 0.00000000E+00
0.00000000E+00 1.99330406E+00 0.00000000E+00
0.00000000E+00 1.83162880E+00 0.00000000E+00
0.00000000E+00 1.12728980E+00 0.00000000E+00
0.00000000E+00 -1.59692681E-04 0.00000000E+00
0.00000000E+00 -1.52285541E-04 0.00000000E+00
0.00000000E+00 -1.11116629E-01 0.00000000E+00
0.00000000E+00 7.32581740E-03 0.00000000E+00
0.00000000E+00 -2.31349593E-02 0.00000000E+00
0.00000000E+00 3.50600767E-03 0.00000000E+00
--------------------------------------------------------
Constraint: hPhaseCont
--------------------------------------------------------
--------------------------------------------------------
Constraint: y1Vel
--------------------------------------------------------
--------------------------------------------------------
Constraint: y1Acc
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
-1.00000000E-05 -4.16333634E-16 1.00000000E-05
*************
Node: 2 
*************
          cl           yc           cu
-1.00000000E-05 8.99280650E-15 1.00000000E-05
*************
Node: 3 
*************
          cl           yc           cu
-1.00000000E-05 -2.88657986E-15 1.00000000E-05
*************
Node: 4 
*************
          cl           yc           cu
-1.00000000E-05 -5.99520433E-15 1.00000000E-05
*************
Node: 5 
*************
          cl           yc           cu
-1.00000000E-05 6.99440506E-15 1.00000000E-05
*************
Node: 6 
*************
          cl           yc           cu
-1.00000000E-05 4.55191440E-15 1.00000000E-05
*************
Node: 7 
*************
          cl           yc           cu
-1.00000000E-05 7.17134685E-15 1.00000000E-05
*************
Node: 8 
*************
          cl           yc           cu
-1.00000000E-05 -2.88657986E-15 1.00000000E-05
*************
Node: 9 
*************
          cl           yc           cu
-1.00000000E-05 -3.77475828E-15 1.00000000E-05
*************
Node: 10 
*************
          cl           yc           cu
-1.00000000E-05 -6.21724894E-15 1.00000000E-05
*************
Node: 11 
*************
          cl           yc           cu
-1.00000000E-05 -8.21565038E-15 1.00000000E-05
*************
Node: 12 
*************
          cl           yc           cu
-1.00000000E-05 6.66133815E-16 1.00000000E-05
*************
Node: 13 
*************
          cl           yc           cu
-1.00000000E-05 -2.88657986E-15 1.00000000E-05
*************
Node: 14 
*************
          cl           yc           cu
-1.00000000E-05 -6.66133815E-16 1.00000000E-05
*************
Node: 15 
*************
          cl           yc           cu
-1.00000000E-05 -4.21884749E-15 1.00000000E-05
*************
Node: 16 
*************
          cl           yc           cu
-1.00000000E-05 -1.44328993E-14 1.00000000E-05
*************
Node: 17 
*************
          cl           yc           cu
-1.00000000E-05 6.66133815E-16 1.00000000E-05
*************
Node: 18 
*************
          cl           yc           cu
-1.00000000E-05 -5.77315973E-15 1.00000000E-05
*************
Node: 19 
*************
          cl           yc           cu
-1.00000000E-05 -9.99200722E-15 1.00000000E-05
*************
Node: 20 
*************
          cl           yc           cu
-1.00000000E-05 -1.48769885E-14 1.00000000E-05
*************
Node: 21 
*************
          cl           yc           cu
-1.00000000E-05 8.18789481E-15 1.00000000E-05
--------------------------------------------------------
Constraint: y2Pos
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
-1.00000000E-05 -1.12214254E-04 1.00000000E-05
-1.00000000E-05 -1.15726750E-04 1.00000000E-05
-1.00000000E-05 -1.16481177E-04 1.00000000E-05
-1.00000000E-05 -1.15449034E-04 1.00000000E-05
-1.00000000E-05 -1.16769622E-04 1.00000000E-05
-1.00000000E-05 1.11205146E-04 1.00000000E-05
-1.00000000E-05 7.80165854E-04 1.00000000E-05
-1.00000000E-05 2.89321454E-03 1.00000000E-05
-1.00000000E-05 4.09604272E-04 1.00000000E-05
-1.00000000E-05 -3.89652814E-04 1.00000000E-05
-1.00000000E-05 -5.97847008E-04 1.00000000E-05
--------------------------------------------------------
Constraint: y2Vel
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
-1.00000000E-05 4.96425161E-04 1.00000000E-05
-1.00000000E-05 5.14330368E-04 1.00000000E-05
-1.00000000E-05 5.18452882E-04 1.00000000E-05
-1.00000000E-05 5.13168907E-04 1.00000000E-05
-1.00000000E-05 5.19769832E-04 1.00000000E-05
-1.00000000E-05 -4.91423132E-04 1.00000000E-05
-1.00000000E-05 8.16884439E-02 1.00000000E-05
-1.00000000E-05 7.16831222E-01 1.00000000E-05
-1.00000000E-05 3.68490055E-03 1.00000000E-05
-1.00000000E-05 5.63972774E-04 1.00000000E-05
-1.00000000E-05 -7.84472890E-04 1.00000000E-05
--------------------------------------------------------
Constraint: y2Acc
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
-1.00000000E-05 1.29292222E-03 1.00000000E-05
-1.00000000E-05 1.28606769E-03 1.00000000E-05
-1.00000000E-05 1.27906008E-03 1.00000000E-05
-1.00000000E-05 1.28152530E-03 1.00000000E-05
-1.00000000E-05 1.28156551E-03 1.00000000E-05
-1.00000000E-05 -1.29205195E-03 1.00000000E-05
-1.00000000E-05 -1.71178546E+00 1.00000000E-05
-1.00000000E-05 -1.46259459E+01 1.00000000E-05
-1.00000000E-05 -1.14658438E-01 1.00000000E-05
-1.00000000E-05 2.76858259E-02 1.00000000E-05
-1.00000000E-05 7.54741586E-02 1.00000000E-05
*************
Node: 2 
*************
          cl           yc           cu
-1.00000000E-05 -6.10292249E-03 1.00000000E-05
-1.00000000E-05 -1.95026180E-03 1.00000000E-05
-1.00000000E-05 -4.74488754E-04 1.00000000E-05
-1.00000000E-05 4.83676760E-05 1.00000000E-05
-1.00000000E-05 5.23696360E-04 1.00000000E-05
-1.00000000E-05 9.49108385E-03 1.00000000E-05
-1.00000000E-05 -1.12611991E+00 1.00000000E-05
-1.00000000E-05 -9.79221276E+00 1.00000000E-05
-1.00000000E-05 -6.70737097E-02 1.00000000E-05
-1.00000000E-05 1.43437024E-02 1.00000000E-05
-1.00000000E-05 4.38889218E-02 1.00000000E-05
*************
Node: 3 
*************
          cl           yc           cu
-1.00000000E-05 -3.31474154E-03 1.00000000E-05
-1.00000000E-05 -2.17376865E-03 1.00000000E-05
-1.00000000E-05 -1.39283227E-03 1.00000000E-05
-1.00000000E-05 -9.92537504E-04 1.00000000E-05
-1.00000000E-05 -7.73928734E-04 1.00000000E-05
-1.00000000E-05 1.18398389E-02 1.00000000E-05
-1.00000000E-05 -7.16164235E-01 1.00000000E-05
-1.00000000E-05 -6.25537852E+00 1.00000000E-05
-1.00000000E-05 -3.96948587E-02 1.00000000E-05
-1.00000000E-05 5.70080713E-03 1.00000000E-05
-1.00000000E-05 2.28875199E-02 1.00000000E-05
*************
Node: 4 
*************
          cl           yc           cu
-1.00000000E-05 -2.67918603E-03 1.00000000E-05
